OriginAirportCode	DestinationAirportCode	FlightDate	FinalScore	Total Dollar	Total Points	IsDomesticRoute	LastDayOfFare	Monday	Tuesday	Wednesday	Thursday	Friday	Saturday	Sunday
BOS	CHS	12/11/17 13:53	856.69	112.91	5205.6	1	2/13/18 9:42	1	1	1	1	0	1	0
BOS	CHS	12/11/17 13:53	856.69	112.91	5205.6	1	2/13/18 9:42	1	1	1	1	0	1	0
FLL	CLE	12/13/17 19:35	596.32	80.82	5205.6	1	2/14/18 19:40	1	1	1	1	0	0	0
FLL	CLE	12/13/17 19:35	596.32	80.82	5205.6	1	2/14/18 19:40	1	1	1	1	0	0	0
FLL	CLE	12/1/17 19:35	711.06	96.85	5205.6	1	3/28/18 21:15	1	1	1	1	1	0	0
FLL	CLE	12/1/17 19:35	711.06	96.85	5205.6	1	3/28/18 21:15	1	1	1	1	1	0	0
BOS	CLE	12/6/17 7:44	714.95	86.17	5205.6	1	3/28/18 6:55	1	1	1	1	1	1	0
BOS	CLE	12/6/17 7:44	714.95	86.17	5205.6	1	3/28/18 6:55	1	1	1	1	1	1	0
BOS	CLE	12/6/17 7:44	718.44	89.38	5205.6	1	3/28/18 6:55	1	1	1	1	1	1	1
BOS	CLE	12/6/17 7:44	718.44	89.38	5205.6	1	3/28/18 6:55	1	1	1	1	1	1	1
FLL	CLE	12/1/17 19:35	722.85	88.31	5205.6	1	3/7/18 21:15	1	1	1	1	1	0	0
FLL	CLE	12/1/17 19:35	722.85	88.31	5205.6	1	3/7/18 21:15	1	1	1	1	1	0	0
FLL	CLE	12/1/17 19:35	723.69	107.56	5205.6	1	3/28/18 21:15	1	1	1	1	1	1	0
FLL	CLE	12/1/17 19:35	723.69	107.56	5205.6	1	3/28/18 21:15	1	1	1	1	1	1	0
FLL	CLE	12/1/17 19:35	745.2	103.28	5205.6	1	3/28/18 21:15	1	1	1	1	1	1	0
FLL	CLE	12/1/17 19:35	745.2	103.28	5205.6	1	3/28/18 21:15	1	1	1	1	1	1	0
BOS	CLE	12/6/17 7:44	755.68	78.68	5205.6	1	3/28/18 6:55	1	1	1	1	1	1	0
BOS	CLE	12/6/17 7:44	755.68	78.68	5205.6	1	3/28/18 6:55	1	1	1	1	1	1	0
BOS	CLE	12/6/17 7:44	765.58	66.91	5205.6	1	3/28/18 6:55	1	1	1	1	1	1	0
BOS	CLE	12/6/17 7:44	765.58	66.91	5205.6	1	3/28/18 6:55	1	1	1	1	1	1	0
BOS	CLE	12/6/17 7:44	856.69	57.28	5205.6	1	2/14/18 7:44	1	1	1	1	1	0	0
BOS	CLE	12/6/17 7:44	856.69	57.28	5205.6	1	2/14/18 7:44	1	1	1	1	1	0	0
JFK	CLT	1/18/18 8:00	49.48	91.52	5205.6	1	1/23/18 8:00	1	1	1	1	1	1	1
JFK	CLT	1/18/18 8:00	49.48	91.52	5205.6	1	1/23/18 8:00	1	1	1	1	1	1	1
BOS	CLT	12/6/17 9:06	515.54	145.02	5205.6	1	3/27/18 8:22	1	1	1	1	1	1	1
BOS	CLT	12/6/17 9:06	515.54	145.02	5205.6	1	3/27/18 8:22	1	1	1	1	1	1	1
BOS	CLT	12/6/17 9:06	590.4	139.66	5205.6	1	3/27/18 8:22	1	1	1	1	1	1	1
BOS	CLT	12/6/17 9:06	590.4	139.66	5205.6	1	3/27/18 8:22	1	1	1	1	1	1	1
BOS	CLT	12/6/17 9:06	608.26	128.96	5205.6	1	3/27/18 8:22	1	1	1	1	1	1	1
BOS	CLT	12/6/17 9:06	608.26	128.96	5205.6	1	3/27/18 8:22	1	1	1	1	1	1	1
BOS	CLT	12/6/17 9:06	695.94	118.26	5205.6	1	2/14/18 8:29	1	1	1	1	0	1	0
BOS	CLT	12/6/17 9:06	695.94	118.26	5205.6	1	2/14/18 8:29	1	1	1	1	0	1	0
BOS	CLT	12/6/17 9:06	734.73	102.21	5205.6	1	2/14/18 8:29	1	1	1	1	0	1	0
BOS	CLT	12/6/17 9:06	734.73	102.21	5205.6	1	2/14/18 8:29	1	1	1	1	0	1	0
JFK	CLT	12/6/17 8:00	868.13	132.17	5205.6	1	3/27/18 7:35	1	1	1	1	1	1	1
JFK	CLT	12/6/17 8:00	868.13	132.17	5205.6	1	3/27/18 7:35	1	1	1	1	1	1	1
JFK	CLT	12/13/17 8:00	1005.16	106.49	5205.6	1	3/27/18 7:35	1	1	1	1	1	1	1
JFK	CLT	12/13/17 8:00	1005.16	106.49	5205.6	1	3/27/18 7:35	1	1	1	1	1	1	1
JFK	CLT	12/13/17 8:00	1018.2	123.61	5205.6	1	3/27/18 7:35	1	1	1	1	1	1	1
JFK	CLT	12/13/17 8:00	1018.2	123.61	5205.6	1	3/27/18 7:35	1	1	1	1	1	1	1
JFK	CLT	1/6/18 8:00	1060.51	104.35	5205.6	1	3/27/18 7:35	1	1	1	1	1	1	1
JFK	CLT	1/6/18 8:00	1060.51	104.35	5205.6	1	3/27/18 7:35	1	1	1	1	1	1	1
FLL	CMW	12/11/17 10:06	0	231.2	5205.6	0	3/28/18 10:04	1	1	1	1	1	1	1
FLL	CMW	12/11/17 10:06	0	231.2	5205.6	0	3/28/18 10:04	1	1	1	1	1	1	1
FLL	CMW	1/3/18 10:08	0	216.2	5205.6	0	3/28/18 10:04	1	1	1	1	1	1	1
FLL	CMW	1/3/18 10:08	0	216.2	5205.6	0	3/28/18 10:04	1	1	1	1	1	1	1
FLL	CMW	1/5/18 10:08	0	191.2	5205.6	0	3/28/18 10:04	1	1	1	1	1	1	1
FLL	CMW	1/5/18 10:08	0	191.2	5205.6	0	3/28/18 10:04	1	1	1	1	1	1	1
FLL	CMW	1/9/18 10:08	0	176.2	5205.6	0	3/28/18 10:04	1	1	1	1	1	1	1
FLL	CMW	1/9/18 10:08	0	176.2	5205.6	0	3/28/18 10:04	1	1	1	1	1	1	1
FLL	CMW	1/30/18 10:08	0	151.2	5205.6	0	3/28/18 10:04	1	1	1	1	0	0	0
FLL	CMW	1/30/18 10:08	0	151.2	5205.6	0	3/28/18 10:04	1	1	1	1	0	0	0
FLL	CTG	1/22/18 11:35	36.45	144.2	5205.6	0	3/18/18 11:48	1	0	0	0	0	0	0
FLL	CTG	1/22/18 11:35	36.45	144.2	5205.6	0	3/18/18 11:48	1	0	0	0	0	0	0
JFK	CTG	1/29/18 7:44	197.88	228.2	5205.6	0	3/28/18 7:10	0	0	0	0	0	0	1
JFK	CTG	1/29/18 7:44	197.88	228.2	5205.6	0	3/28/18 7:10	0	0	0	0	0	0	1
JFK	CTG	1/29/18 7:44	210.75	208.2	5205.6	0	3/28/18 7:10	0	0	0	0	0	0	1
JFK	CTG	1/29/18 7:44	210.75	208.2	5205.6	0	3/28/18 7:10	0	0	0	0	0	0	1
FLL	CTG	1/15/18 11:35	474.83	204.2	5205.6	0	3/28/18 11:48	1	1	1	1	1	1	1
FLL	CTG	1/15/18 11:35	474.83	204.2	5205.6	0	3/28/18 11:48	1	1	1	1	1	1	1
JFK	CTG	1/22/18 7:44	567.04	248.2	5205.6	0	3/28/18 7:10	1	0	1	0	0	1	1
JFK	CTG	1/22/18 7:44	567.04	248.2	5205.6	0	3/28/18 7:10	1	0	1	0	0	1	1
FLL	CTG	1/15/18 11:35	579.28	179.2	5205.6	0	3/28/18 11:48	1	1	1	0	1	1	1
FLL	CTG	1/15/18 11:35	579.28	179.2	5205.6	0	3/28/18 11:48	1	1	1	0	1	1	1
FLL	CTG	1/15/18 11:35	595.87	176.2	5205.6	0	3/28/18 11:48	1	1	1	0	1	1	1
FLL	CTG	1/15/18 11:35	595.87	176.2	5205.6	0	3/28/18 11:48	1	1	1	0	1	1	1
JFK	CTG	1/15/18 7:44	599.97	293.2	5205.6	0	3/28/18 7:10	1	0	1	0	1	1	1
JFK	CTG	1/15/18 7:44	599.97	293.2	5205.6	0	3/28/18 7:10	1	0	1	0	1	1	1
JFK	CTG	1/15/18 7:44	615.6	268.2	5205.6	0	3/28/18 7:10	1	0	1	0	1	1	1
JFK	CTG	1/15/18 7:44	615.6	268.2	5205.6	0	3/28/18 7:10	1	0	1	0	1	1	1
FLL	CTG	1/21/18 11:35	692.05	159.2	5205.6	0	3/28/18 11:48	1	1	1	0	1	1	1
FLL	CTG	1/21/18 11:35	692.05	159.2	5205.6	0	3/28/18 11:48	1	1	1	0	1	1	1
FLL	CUN	1/16/18 11:00	219.72	141.64	5205.6	0	2/27/18 11:00	0	1	0	0	0	0	0
FLL	CUN	1/16/18 11:00	219.72	141.64	5205.6	0	2/27/18 11:00	0	1	0	0	0	0	0
BOS	CUN	12/30/17 12:00	288.33	185.64	5205.6	0	3/27/18 8:05	1	0	0	0	0	0	0
BOS	CUN	12/30/17 12:00	288.33	185.64	5205.6	0	3/27/18 8:05	1	0	0	0	0	0	0
FLL	CUN	12/11/17 10:53	567.04	146.64	5205.6	0	2/27/18 11:00	1	1	0	0	0	0	0
FLL	CUN	12/11/17 10:53	567.04	146.64	5205.6	0	2/27/18 11:00	1	1	0	0	0	0	0
BOS	CUN	12/2/17 8:51	596.91	280.64	5205.6	0	3/28/18 8:05	1	1	1	1	1	1	1
BOS	CUN	12/2/17 8:51	596.91	280.64	5205.6	0	3/28/18 8:05	1	1	1	1	1	1	1
BOS	CUN	12/8/17 9:42	628.63	276.64	5205.6	0	3/28/18 8:05	1	1	1	1	1	1	1
BOS	CUN	12/8/17 9:42	628.63	276.64	5205.6	0	3/28/18 8:05	1	1	1	1	1	1	1
FLL	CUN	12/11/17 10:53	656.92	149.64	5205.6	0	3/28/18 10:59	1	1	1	0	0	1	1
FLL	CUN	12/11/17 10:53	656.92	149.64	5205.6	0	3/28/18 10:59	1	1	1	0	0	1	1
JFK	CUN	12/4/17 10:50	670.68	263.64	5205.6	0	3/27/18 10:51	1	1	1	1	1	1	1
JFK	CUN	12/4/17 10:50	670.68	263.64	5205.6	0	3/27/18 10:51	1	1	1	1	1	1	1
JFK	CUN	12/4/17 10:50	692.05	236.64	5205.6	0	3/26/18 10:51	1	1	1	1	1	1	1
JFK	CUN	12/4/17 10:50	692.05	236.64	5205.6	0	3/26/18 10:51	1	1	1	1	1	1	1
FLL	CUN	12/11/17 10:53	695	148.64	5205.6	0	2/27/18 11:00	1	1	0	0	0	1	1
FLL	CUN	12/11/17 10:53	695	148.64	5205.6	0	2/27/18 11:00	1	1	0	0	0	1	1
FLL	CUN	12/11/17 10:53	696.41	159.64	5205.6	0	3/28/18 10:59	1	1	1	1	1	1	1
FLL	CUN	12/11/17 10:53	696.41	159.64	5205.6	0	3/28/18 10:59	1	1	1	1	1	1	1
BOS	CUN	12/29/17 9:28	696.41	264.64	5205.6	0	3/28/18 8:05	1	1	1	1	1	1	1
BOS	CUN	12/29/17 9:28	696.41	264.64	5205.6	0	3/28/18 8:05	1	1	1	1	1	1	1
MCO	CUN	12/11/17 11:52	718.44	224.64	5205.6	0	3/28/18 11:59	1	1	1	1	1	1	1
MCO	CUN	12/11/17 11:52	718.44	224.64	5205.6	0	3/28/18 11:59	1	1	1	1	1	1	1
BOS	CUN	12/30/17 12:00	768.35	240.64	5205.6	0	3/28/18 8:05	1	1	1	0	1	1	1
BOS	CUN	12/30/17 12:00	768.35	240.64	5205.6	0	3/28/18 8:05	1	1	1	0	1	1	1
JFK	CUN	12/4/17 10:50	771.84	196.64	5205.6	0	3/26/18 10:51	1	1	1	0	1	1	1
JFK	CUN	12/4/17 10:50	771.84	196.64	5205.6	0	3/26/18 10:51	1	1	1	0	1	1	1
JFK	CUN	12/4/17 10:50	777.6	240.64	5205.6	0	3/27/18 10:51	1	1	1	1	1	1	1
JFK	CUN	12/4/17 10:50	777.6	240.64	5205.6	0	3/27/18 10:51	1	1	1	1	1	1	1
MCO	CUN	12/11/17 11:52	782.04	213.64	5205.6	0	3/28/18 11:59	1	1	1	1	1	1	1
MCO	CUN	12/11/17 11:52	782.04	213.64	5205.6	0	3/28/18 11:59	1	1	1	1	1	1	1
MCO	CUN	12/11/17 11:52	842.41	176.64	5205.6	0	3/28/18 11:59	1	1	1	1	0	0	1
MCO	CUN	12/11/17 11:52	842.41	176.64	5205.6	0	3/28/18 11:59	1	1	1	1	0	0	1
JFK	CUN	12/31/17 14:43	847.44	193.64	5205.6	0	3/26/18 10:51	1	1	1	0	0	1	1
JFK	CUN	12/31/17 14:43	847.44	193.64	5205.6	0	3/26/18 10:51	1	1	1	0	0	1	1
MCO	CUN	12/11/17 11:52	849.73	193.64	5205.6	0	3/28/18 11:59	1	1	1	1	1	1	1
MCO	CUN	12/11/17 11:52	849.73	193.64	5205.6	0	3/28/18 11:59	1	1	1	1	1	1	1
MCO	CUN	12/31/17 11:51	940.94	159.64	5205.6	0	3/28/18 11:59	1	1	1	1	0	0	1
MCO	CUN	12/31/17 11:51	940.94	159.64	5205.6	0	3/28/18 11:59	1	1	1	1	0	0	1
JFK	CUR	1/29/18 9:21	185.19	159.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	0	0
JFK	CUR	1/29/18 9:21	185.19	159.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	0	0
JFK	CUR	1/8/18 9:21	350.24	194.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	0	0
JFK	CUR	1/8/18 9:21	350.24	194.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	0	0
JFK	CUR	12/9/17 8:42	361.76	274.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	1	0
JFK	CUR	12/9/17 8:42	361.76	274.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	1	0
JFK	CUR	12/9/17 8:42	383.46	234.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	0	0
JFK	CUR	12/9/17 8:42	383.46	234.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	0	0
JFK	CUR	12/9/17 8:42	441.36	231.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	0	0
JFK	CUR	12/9/17 8:42	441.36	231.2	5205.6	0	3/26/18 8:51	1	0	1	0	0	0	0
JFK	DAB	1/10/18 7:54	39.97	96.85	5205.6	1	1/10/18 7:54	1	1	1	1	1	1	1
JFK	DAB	1/10/18 7:54	39.97	96.85	5205.6	1	1/10/18 7:54	1	1	1	1	1	1	1
JFK	DAB	12/6/17 8:29	625.84	102.21	5205.6	1	2/7/18 7:54	1	1	1	1	0	1	0
JFK	DAB	12/6/17 8:29	625.84	102.21	5205.6	1	2/7/18 7:54	1	1	1	1	0	1	0
JFK	DAB	12/6/17 8:29	791.08	129.79	5205.6	1	3/27/18 8:07	1	1	1	1	1	1	1
JFK	DAB	12/6/17 8:29	791.08	129.79	5205.6	1	3/27/18 8:07	1	1	1	1	1	1	1
JFK	DAB	12/6/17 8:29	802.41	108.4	5205.6	1	3/27/18 8:07	1	1	1	1	1	1	1
JFK	DAB	12/6/17 8:29	802.41	108.4	5205.6	1	3/27/18 8:07	1	1	1	1	1	1	1
JFK	DAB	12/6/17 8:29	834.55	119.11	5205.6	1	3/27/18 8:07	1	1	1	1	1	1	1
JFK	DAB	12/6/17 8:29	834.55	119.11	5205.6	1	3/27/18 8:07	1	1	1	1	1	1	1
RSW	DCA	12/24/17 17:50	72.91	107.56	5205.6	1	12/25/17 12:57	1	1	1	1	1	1	1
RSW	DCA	12/24/17 17:50	72.91	107.56	5205.6	1	12/25/17 12:57	1	1	1	1	1	1	1
PBI	DCA	12/24/17 18:44	84.13	91.52	5205.6	1	12/24/17 18:44	1	1	1	1	1	1	1
PBI	DCA	12/24/17 18:44	84.13	91.52	5205.6	1	12/24/17 18:44	1	1	1	1	1	1	1
NAS	DCA	12/9/17 14:27	159.57	310.18	5205.6	0	2/10/18 15:24	0	0	0	0	0	1	0
NAS	DCA	12/9/17 14:27	159.57	310.18	5205.6	0	2/10/18 15:24	0	0	0	0	0	1	0
PBI	DCA	12/18/17 11:35	245.58	96.85	5205.6	1	1/10/18 12:57	1	1	1	1	1	1	1
PBI	DCA	12/18/17 11:35	245.58	96.85	5205.6	1	1/10/18 12:57	1	1	1	1	1	1	1
MCO	DCA	1/9/18 11:09	277.08	49.8	5205.6	1	2/14/18 18:53	0	1	1	0	0	0	0
MCO	DCA	1/9/18 11:09	277.08	49.8	5205.6	1	2/14/18 18:53	0	1	1	0	0	0	0
NAS	DCA	12/9/17 14:27	283.8	318.18	5205.6	0	3/24/18 16:15	0	0	0	0	0	1	0
NAS	DCA	12/9/17 14:27	283.8	318.18	5205.6	0	3/24/18 16:15	0	0	0	0	0	1	0
NAS	DCA	12/9/17 14:27	315.09	380.18	5205.6	0	3/24/18 16:15	0	0	0	0	0	1	0
NAS	DCA	12/9/17 14:27	315.09	380.18	5205.6	0	3/24/18 16:15	0	0	0	0	0	1	0
FLL	DCA	12/6/17 10:00	330.85	150.35	5205.6	1	3/28/18 19:54	1	1	1	1	1	1	1
FLL	DCA	12/6/17 10:00	330.85	150.35	5205.6	1	3/28/18 19:54	1	1	1	1	1	1	1
BOS	DCA	12/6/17 10:42	337.2	123.61	5205.6	1	3/28/18 16:20	1	1	1	1	1	1	1
BOS	DCA	12/6/17 10:42	337.2	123.61	5205.6	1	3/28/18 16:20	1	1	1	1	1	1	1
BOS	DCA	12/6/17 10:42	379.5	118.26	5205.6	1	3/27/18 18:48	1	1	1	1	1	1	1
BOS	DCA	12/6/17 10:42	379.5	118.26	5205.6	1	3/27/18 18:48	1	1	1	1	1	1	1
NAS	DCA	12/9/17 14:27	384.37	345.18	5205.6	0	3/24/18 16:15	0	0	0	0	0	1	0
NAS	DCA	12/9/17 14:27	384.37	345.18	5205.6	0	3/24/18 16:15	0	0	0	0	0	1	0
BOS	DCA	12/6/17 10:42	458.52	112.91	5205.6	1	3/27/18 18:48	1	1	1	1	1	1	1
BOS	DCA	12/6/17 10:42	458.52	112.91	5205.6	1	3/27/18 18:48	1	1	1	1	1	1	1
RSW	DCA	12/6/17 13:01	479.01	148.21	5205.6	1	3/22/18 11:35	1	1	1	1	1	1	1
RSW	DCA	12/6/17 13:01	479.01	148.21	5205.6	1	3/22/18 11:35	1	1	1	1	1	1	1
RSW	DCA	12/13/17 13:01	519.31	146.07	5205.6	1	3/22/18 11:35	1	1	1	1	1	1	1
RSW	DCA	12/13/17 13:01	519.31	146.07	5205.6	1	3/22/18 11:35	1	1	1	1	1	1	1
CHS	DCA	12/6/17 6:35	524.03	111.84	5205.6	1	3/22/18 6:00	1	1	1	1	1	1	1
CHS	DCA	12/6/17 6:35	524.03	111.84	5205.6	1	3/22/18 6:00	1	1	1	1	1	1	1
BDL	DCA	12/6/17 19:16	542.91	96.85	5205.6	1	3/27/18 9:25	1	1	1	1	1	1	1
BDL	DCA	12/6/17 19:16	542.91	96.85	5205.6	1	3/27/18 9:25	1	1	1	1	1	1	1
BOS	DCA	12/6/17 10:42	575.19	96.85	5205.6	1	2/14/18 8:19	1	1	1	1	0	1	0
BOS	DCA	12/6/17 10:42	575.19	96.85	5205.6	1	2/14/18 8:19	1	1	1	1	0	1	0
CHS	DCA	1/9/18 6:05	583.28	64.77	5205.6	1	2/14/18 6:05	0	1	1	1	0	1	0
CHS	DCA	1/9/18 6:05	583.28	64.77	5205.6	1	2/14/18 6:05	0	1	1	1	0	1	0
BOS	DCA	12/6/17 10:42	590.4	102.21	5205.6	1	3/27/18 18:48	1	1	1	1	1	1	1
BOS	DCA	12/6/17 10:42	590.4	102.21	5205.6	1	3/27/18 18:48	1	1	1	1	1	1	1
BDL	DCA	12/6/17 19:16	599.17	90.45	5205.6	1	3/27/18 9:25	1	1	1	1	1	1	1
BDL	DCA	12/6/17 19:16	599.17	90.45	5205.6	1	3/27/18 9:25	1	1	1	1	1	1	1
TPA	DCA	12/6/17 16:04	608.26	135.38	5205.6	1	2/14/18 16:04	1	1	1	1	1	1	0
TPA	DCA	12/6/17 16:04	608.26	135.38	5205.6	1	2/14/18 16:04	1	1	1	1	1	1	0
PBI	DCA	12/6/17 11:25	612.36	134.31	5205.6	1	3/23/18 12:51	1	1	1	1	1	1	0
PBI	DCA	12/6/17 11:25	612.36	134.31	5205.6	1	3/23/18 12:51	1	1	1	1	1	1	0
SJU	DCA	12/6/17 19:05	613.73	250.2	5205.6	1	3/28/18 18:00	1	1	1	1	1	1	1
SJU	DCA	12/6/17 19:05	613.73	250.2	5205.6	1	3/28/18 18:00	1	1	1	1	1	1	1
FLL	DCA	12/6/17 10:00	614.4	124.68	5205.6	1	3/28/18 19:54	1	1	1	1	1	1	1
FLL	DCA	12/6/17 10:00	614.4	124.68	5205.6	1	3/28/18 19:54	1	1	1	1	1	1	1
RSW	DCA	12/13/17 13:01	652.78	124.68	5205.6	1	3/22/18 11:35	0	1	1	1	1	1	0
RSW	DCA	12/13/17 13:01	652.78	124.68	5205.6	1	3/22/18 11:35	0	1	1	1	1	1	0
CHS	DCA	12/6/17 6:35	657.11	94.73	5205.6	1	3/22/18 6:00	1	1	1	1	1	1	1
CHS	DCA	12/6/17 6:35	657.11	94.73	5205.6	1	3/22/18 6:00	1	1	1	1	1	1	1
MCO	DCA	12/6/17 6:15	661.59	112.91	5205.6	1	3/27/18 6:00	1	1	1	1	1	1	1
MCO	DCA	12/6/17 6:15	663.12	74.4	5205.6	1	2/14/18 18:53	0	1	1	0	0	0	0
TPA	DCA	12/6/17 16:04	668.64	124.68	5205.6	1	2/14/18 16:04	1	1	1	1	1	1	0
TPA	DCA	12/6/17 16:04	668.64	124.68	5205.6	1	2/14/18 16:04	1	1	1	1	1	1	0
BDL	DCA	12/6/17 19:16	668.64	80.82	5205.6	1	2/14/18 9:26	1	1	1	1	1	1	1
BDL	DCA	12/6/17 19:16	668.64	80.82	5205.6	1	2/14/18 9:26	1	1	1	1	1	1	1
BDL	DCA	12/13/17 9:26	684.32	54.07	5205.6	1	2/14/18 9:26	0	1	1	0	0	0	0
BDL	DCA	12/13/17 9:26	684.32	54.07	5205.6	1	2/14/18 9:26	0	1	1	0	0	0	0
JAX	DCA	12/6/17 10:45	697.36	115.05	5205.6	1	3/28/18 10:43	1	1	1	1	1	1	1
JAX	DCA	12/6/17 10:45	697.36	115.05	5205.6	1	3/28/18 10:43	1	1	1	1	1	1	1
FLL	DCA	12/6/17 10:00	701.84	113.98	5205.6	1	3/22/18 7:10	1	1	1	1	1	1	1
FLL	DCA	12/6/17 10:00	701.84	113.98	5205.6	1	3/22/18 7:10	1	1	1	1	1	1	1
SJU	DCA	12/6/17 19:05	705.09	180.2	5205.6	1	2/14/18 19:05	1	1	1	1	0	1	0
SJU	DCA	12/6/17 19:05	705.09	180.2	5205.6	1	2/14/18 19:05	1	1	1	1	0	1	0
TPA	DCA	12/6/17 16:04	707.28	118.26	5205.6	1	2/14/18 16:04	1	1	1	1	1	1	0
TPA	DCA	12/6/17 16:04	707.28	118.26	5205.6	1	2/14/18 16:04	1	1	1	1	1	1	0
SJU	DCA	12/6/17 19:05	709.2	220.2	5205.6	1	3/28/18 18:00	1	1	1	1	1	1	1
SJU	DCA	12/6/17 19:05	709.2	220.2	5205.6	1	3/28/18 18:00	1	1	1	1	1	1	1
CHS	DCA	12/6/17 6:35	711.06	75.47	5205.6	1	2/14/18 6:05	1	1	1	1	0	1	1
CHS	DCA	12/6/17 6:35	711.06	75.47	5205.6	1	2/14/18 6:05	1	1	1	1	0	1	1
PBI	DCA	12/18/17 11:35	716.87	124.68	5205.6	1	3/23/18 12:51	1	1	1	1	1	1	0
PBI	DCA	12/18/17 11:35	716.87	124.68	5205.6	1	3/23/18 12:51	1	1	1	1	1	1	0
CHS	DCA	12/6/17 6:35	719.32	85.1	5205.6	1	3/22/18 6:00	1	1	1	1	1	1	1
CHS	DCA	12/6/17 6:35	719.32	85.1	5205.6	1	3/22/18 6:00	1	1	1	1	1	1	1
RSW	DCA	12/20/17 17:50	720.94	119.33	5205.6	1	3/22/18 11:35	0	1	1	1	1	1	0
RSW	DCA	12/20/17 17:50	720.94	119.33	5205.6	1	3/22/18 11:35	0	1	1	1	1	1	0
MCO	DCA	12/6/17 6:15	722.44	80.82	5205.6	1	3/7/18 18:49	0	1	1	0	0	0	0
FLL	DCA	12/13/17 19:40	732.32	110.77	5205.6	1	3/22/18 7:10	1	1	1	1	1	1	1
FLL	DCA	12/13/17 19:40	732.32	110.77	5205.6	1	3/22/18 7:10	1	1	1	1	1	1	1
MCO	DCA	12/6/17 6:15	762.22	101.14	5205.6	1	3/27/18 6:00	1	1	1	1	1	1	1
MCO	DCA	12/6/17 6:15	762.22	101.14	5205.6	1	3/27/18 6:00	1	1	1	1	1	1	1
SJU	DCA	12/6/17 19:05	770.5	200.2	5205.6	1	3/27/18 18:00	1	1	1	1	1	1	1
SJU	DCA	12/6/17 19:05	770.5	200.2	5205.6	1	3/27/18 18:00	1	1	1	1	1	1	1
TPA	DCA	12/6/17 16:04	777.67	86.17	5205.6	1	2/14/18 16:04	0	1	1	1	0	1	0
TPA	DCA	12/6/17 16:04	777.67	86.17	5205.6	1	2/14/18 16:04	0	1	1	1	0	1	0
JAX	DCA	12/6/17 10:45	780.14	91.52	5205.6	1	2/14/18 10:54	1	1	1	1	0	1	0
JAX	DCA	12/6/17 10:45	780.14	91.52	5205.6	1	2/14/18 10:54	1	1	1	1	0	1	0
JAX	DCA	12/6/17 10:45	783.53	104.35	5205.6	1	3/28/18 10:43	1	1	1	1	1	1	1
JAX	DCA	12/6/17 10:45	783.53	104.35	5205.6	1	3/28/18 10:43	1	1	1	1	1	1	1
PBI	DCA	12/18/17 11:35	792.64	108.63	5205.6	1	3/21/18 12:51	0	1	1	1	1	1	0
PBI	DCA	12/18/17 11:35	792.64	108.63	5205.6	1	3/21/18 12:51	0	1	1	1	1	1	0
TPA	DCA	12/6/17 16:04	799.15	100.07	5205.6	1	2/14/18 16:04	0	1	1	1	1	1	0
TPA	DCA	12/6/17 16:04	799.15	100.07	5205.6	1	2/14/18 16:04	0	1	1	1	1	1	0
JAX	DCA	12/6/17 10:45	805.64	102.21	5205.6	1	3/28/18 10:43	1	1	1	1	0	1	0
JAX	DCA	12/6/17 10:45	805.64	102.21	5205.6	1	3/28/18 10:43	1	1	1	1	0	1	0
MCO	DCA	12/6/17 6:15	815.22	84.03	5205.6	1	3/27/18 6:00	1	1	1	1	1	0	0
MCO	DCA	12/6/17 6:15	815.22	84.03	5205.6	1	3/27/18 6:00	1	1	1	1	1	0	0
BDL	DCA	12/6/17 19:16	821.41	64.77	5205.6	1	2/14/18 9:26	1	1	1	1	1	1	1
BDL	DCA	12/6/17 19:16	821.41	64.77	5205.6	1	2/14/18 9:26	1	1	1	1	1	1	1
SJU	DCA	12/6/17 19:05	838.46	183.2	5205.6	1	3/21/18 18:00	1	1	1	1	1	1	1
SJU	DCA	12/6/17 19:05	838.46	183.2	5205.6	1	3/21/18 18:00	1	1	1	1	1	1	1
JAX	DCA	12/6/17 10:45	845.35	93.66	5205.6	1	3/28/18 10:43	1	1	1	1	0	1	0
JAX	DCA	12/6/17 10:45	845.35	93.66	5205.6	1	3/28/18 10:43	1	1	1	1	0	1	0
FLL	DCA	12/13/17 19:40	848.19	88.31	5205.6	1	3/22/18 7:10	1	1	1	1	1	1	0
FLL	DCA	12/13/17 19:40	848.19	88.31	5205.6	1	3/22/18 7:10	1	1	1	1	1	1	0
MCO	DCA	12/6/17 6:15	870.34	74.4	5205.6	1	3/27/18 6:00	0	1	1	0	0	0	0
BOS	DEN	12/13/17 7:47	44.15	118.26	5205.6	1	12/13/17 7:47	1	1	1	1	1	1	1
BOS	DEN	12/13/17 7:47	44.15	118.26	5205.6	1	12/13/17 7:47	1	1	1	1	1	1	1
JFK	DEN	12/13/17 20:08	174.58	112.91	5205.6	1	3/13/18 20:02	0	1	1	0	0	0	0
JFK	DEN	12/13/17 20:08	174.58	112.91	5205.6	1	3/13/18 20:02	0	1	1	0	0	0	0
